Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
sacoche-de-jambe-pour-moto,,,,,,,,,Marron,,,,,,,,45495625-coffee,0.0,shopify,100,continue,manual,19.50,,true,false,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/product-image-1687271901.jpg?v=1748095626,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/product-image-1687271901.jpg?v=1748095626,kg,,,
sacoche-de-jambe-pour-moto,,,,,,,,,Beige,,,,,,,,45495625-khaki,0.0,shopify,100,continue,manual,19.50,,true,false,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/product-image-1687271902.jpg?v=1748095626,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/product-image-1687271902.jpg?v=1748095626,kg,,,
sacoche-de-jambe-pour-moto,,,,,,,,,Bleu clair,,,,,,,,45495625-light-blue,0.0,shopify,100,continue,manual,19.50,,true,false,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/product-image-1687271900.jpg?v=1748095626,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/product-image-1687271900.jpg?v=1748095626,kg,,,
sacoche-de-cuisse-moto-cuir,Sacoche de jambe moto en cuir,"<h2>Sacoche de jambe moto en cuir</h2>
<p>La <strong>Sacoche de jambe moto en cuir</strong> est l’accessoire ultime pour les passionnés de moto. Conçue en cuir de vachette noir, cette sacoche allie style authentique et fonctionnalité essentielle. Sa conception minimaliste et ses matériaux de haute qualité la distinguent des autres, offrant une option esthétique et pratique pour les bikers.</p>
<ul>
<li>🛡️ <strong>Durabilité :</strong> Fabriquée en cuir robuste, cette sacoche garantit une utilisation longue durée.</li>
<li>🌧️ <strong>Résistance aux intempéries :</strong> La conception étanche protège vos affaires dans toutes les conditions météorologiques.</li>
<li>🔄 <strong>Polyvalence :</strong> Peut être portée comme sacoche de cuisse ou à l'épaule, offrant des options d'utilisation flexibles.</li>
<li>🏍️ <strong>Avis de style :</strong> Complète l'esthétique biker, renforçant votre engagement envers la culture et le style de vie motocycliste.</li>
<li>📏 <strong>Praticité :</strong> Taille parfaite pour transporter l'essentiel (portefeuille, téléphone, clés) sans encombrement.</li>
</ul>
<h3>Caractéristiques du produit :</h3>
<ul>
<li>
<strong>Matière :</strong> Cuir de vachette (principal), Polyester (doublure)</li>
<li>
<strong>Dimensions :</strong> 17cm x 5cm x 21cm</li>
<li>
<strong>Couleur :</strong> Noir</li>
</ul>
<h3>Ce qui est inclus : </h3>
<ul>
<li>Sacoche de jambe moto en cuir avec sangle ajustable pour cuisse et épaule</li>
</ul>",Accessoires de Moto,,Sacoche de jambe,Sacoche de jambe,true,Title,Default Title,,,,,,,,21455813-black,0.0,shopify,100,continue,manual,19.50,,true,false,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/product-image-844536208.jpg?v=1748095613,1,"",false,,,,,,,,,,,,,,,kg,,,active
sacoche-de-cuisse-moto-cuir,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/product-image-1687278815.jpg?v=1748095613,2,"",,,,,,,,,,,,,,,,,,,
sacoche-de-cuisse-moto-cuir,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/product-image-1687278813.jpg?v=1748095613,3,"",,,,,,,,,,,,,,,,,,,
sacoche-de-cuisse-moto-cuir,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/product-image-1687278812.jpg?v=1748095613,4,"",,,,,,,,,,,,,,,,,,,
sac-de-jambe,Sacoche de jambe moto - delbur,"<h2>Sacoche de jambe moto - Delbur</h2>
<p>La Sacoche de jambe moto par Delbur est l'accessoire ultime pour les motards et bikers. Alliant style et praticité, cette sacoche vous libère des sacs à dos encombrants en permettant de transporter vos essentiels en toute sécurité et confort. Son design unique s'harmonise parfaitement avec les tenues en cuir ou denim, faisant d'elle un incontournable qui combine fonctionnalité et esthétique robuste.</p>
<ul>
<li>🛠️ <strong>Praticité:</strong> Accédez facilement à vos essentiels sans avoir besoin d'un sac à dos encombrant.</li>
<li>👖 <strong>Design stylé:</strong> Complète les tenues de biker comme les vestes en cuir et les jeans, rehaussant le look général.</li>
<li>💺 <strong>Confortable à porter:</strong> Conçue pour être portée sur la jambe, assurant un confort durant les longues virées.</li>
<li>🌧️ <strong>Durabilité &amp; résistance aux intempéries:</strong> Fabriquée avec des matériaux de haute qualité tels que le polyester 600D et le cuir PU, garantissant durabilité et protection imperméable.</li>
<li>⚖️ <strong>Légère &amp; pratique:</strong> Ne pèse que 0,3 kg, assez légère pour ne pas gêner vos mouvements ni causer d'inconfort.</li>
</ul>
<h3>Caractéristiques du produit :</h3>
<ul>
<li>
<strong>Système de fermeture :</strong> Boucle en plastique</li>
<li>
<strong>Résistance à l'eau :</strong> Imperméable</li>
<li>
<strong>Matière :</strong> Polyester 600D, Cuir PU, PVC</li>
<li>
<strong>Dimensions :</strong> 30cm x 24cm x 24cm</li>
<li>
<strong>Poid :</strong> 0.3 kg</li>
</ul>
<h3>Ce qui est inclus : </h3>
<ul>
<li>Sacoche de jambe moto - Delbur</li>
</ul>",Accessoires de Moto,,Sacoche de jambe,Sacoche de jambe,true,Title,Default Title,,,,,,,,'43189211,0.0,shopify,100,continue,manual,19.50,,true,false,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/product-image-1676261581.jpg?v=1748095605,1,"",false,,,,,,,,,,,,,,,kg,,,active
sac-de-jambe,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/product-image-1676261582.jpg?v=1748095605,2,"",,,,,,,,,,,,,,,,,,,
sac-de-jambe,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/product-image-1676261585.jpg?v=1748095605,3,"",,,,,,,,,,,,,,,,,,,
sac-de-jambe,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/product-image-1676261580.jpg?v=1748095605,4,"",,,,,,,,,,,,,,,,,,,
sac-de-cuisse-moto,Sacoche de jambe moto - dryt,"<h2>Sacoche de Jambe Moto - Dryt</h2>
<p>Roulez avec style et praticité grâce à notre Sacoche de jambe moto - Dryt ! Conçue spécialement pour les passionnés de moto, cette sacoche élégante et fonctionnelle est l'accessoire indispensable pour vos balades. Avec son design épuré, sa durabilité exceptionnelle et ses fonctionnalités pratiques, la Dryt se démarque comme un choix incontournable pour tout motard sérieux.</p>
<ul>
<li>🗝️ <strong>Praticité :</strong> Les quatre poches spacieuses permettent de ranger vos essentiels comme les clés, le portefeuille, le téléphone et bien plus encore sans compromettre votre confort.</li>
<li>💪 <strong>Durabilité :</strong> Fabriquée en nylon et polyester de haute qualité, cette sacoche résiste aux conditions météorologiques variées et à une utilisation intense.</li>
<li>✨ <strong>Amélioration du Style :</strong> Avec son design élégant et ses matériaux premium, elle ajoute une touche de sophistication à votre ensemble de motard.</li>
<li>🔒 <strong>Sécurité :</strong> La fermeture éclair sécurisée garantit que vos effets personnels sont bien protégés pendant la conduite.</li>
<li>🧷 <strong>Ajustement Confortable :</strong> La fixation par boucle en plastique permet une attache facile et un ajustement autour de la cuisse.</li>
</ul>
<h3>Caractéristiques du produit :</h3>
<ul>
<li>
<strong>Dimensions :</strong> 17cm x 8cm x 31cm</li>
<li>
<strong>Poids :</strong> 0.3 kgs</li>
<li>
<strong>Matériau :</strong> Nylon et polyester</li>
<li>
<strong>Système de Fermeture :</strong> Fermeture éclair</li>
<li>
<strong>Méthode de Fixation :</strong> Boucle en plastique</li>
<li>
<strong>Poches :</strong> Quatre poches de rangement 
<h3></h3>
</li>
</ul>
<h3>Ce qui est inclus : </h3>
<ul>
<li>Une Sacoche de jambe moto </li>
</ul>",Accessoires de Moto,Uncategorized,Sacoche de jambe,Sacoche de jambe,true,Couleur,Noir,,,,,,,,43189207-black,0.0,shopify,100,continue,manual,19.50,,true,false,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/product-image-1676261489.jpg?v=1748095585,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/product-image-1676261489.jpg?v=1748095585,kg,,,active
sac-de-cuisse-moto,,,,,,,,,Bleu marine,,,,,,,,43189207-navy,0.0,shopify,100,continue,manual,19.50,,true,false,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/product-image-1676261490.jpg?v=1748095585,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/product-image-1676261490.jpg?v=1748095585,kg,,,
sac-de-cuisse-moto,,,,,,,,,Marron,,,,,,,,43189207-brown,0.0,shopify,100,continue,manual,19.50,,true,false,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/product-image-1676261493.jpg?v=1748095585,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/product-image-1676261493.jpg?v=1748095585,kg,,,
sac-de-cuisse-moto,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/4.jpg?v=1748095585,4,"",,,,,,,,,,,,,,,,,,,
sac-de-cuisse-moto,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/5.jpg?v=1748095585,5,"",,,,,,,,,,,,,,,,,,,
sacoche-de-cuisse-pour-moto,Sacoche de jambe moto - guthe,"<h2>Sacoche de jambe moto - Guthe</h2>
<p>Découvrez la Sacoche de jambe moto - Guthe, l'accessoire indispensable pour les passionnés de moto. Alliant praticité et style, cette sacoche polyvalente peut être portée sur la jambe ou en bandoulière, selon vos besoins. Son design noir élégant s'harmonise parfaitement avec n'importe quelle tenue, ajoutant une touche sportive et sophistiquée à votre look.</p>
<ul>
<li>🛠️ <strong>Praticité :</strong> Idéale pour transporter vos essentiels lors de vos balades à moto.</li>
<li>🔄 <strong>Polyvalence :</strong> Utilisable comme sacoche de jambe ou sac en bandoulière.</li>
<li>💪 <strong>Durabilité :</strong> Conçue en Polyester 600D et Nylon de haute qualité pour une utilisation longue durée.</li>
<li>🌧️ <strong>Étanchéité :</strong> Garde vos affaires au sec quelles que soient les conditions météorologiques.</li>
<li>🏍️ <strong>Ajustement universel :</strong> Compatible avec la plupart des motos pour un usage sans souci.</li>
</ul>
<h3>Caractéristiques du produit :</h3>
<ul>
<li>
<strong>Matières :</strong> Polyester 600D, Nylon</li>
<li>
<strong>Système de fermeture :</strong> Boucle en plastique</li>
<li>
<strong>Ponts d'attache :</strong> Trois points d'attache différents</li>
<li>
<strong>Taille :</strong> 21cm (largeur) x 4cm (profondeur) x 29cm (hauteur)</li>
</ul>
<h3>Ce qui est inclus : </h3>
<ul>
<li>Sacoche de jambe moto - Guthe</li>
</ul>",Accessoires de Moto,,Sacoche de jambe,Sacoche de jambe,true,Title,Default Title,,,,,,,,37425794-2393black,0.0,shopify,100,continue,manual,19.50,,true,false,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/product-image-1426787461.jpg?v=1748095565,1,"",false,,,,,,,,,,,,,,,kg,,,active
sacoche-de-jambe-etanche,Sacoche de jambe moto étanche,"<h2>Sacoche de jambe moto étanche</h2>
<p>La <strong>Sacoche de jambe moto étanche</strong> est l'accessoire ultime pour les passionnés de moto. Alliant style et fonctionnalité, cette sacoche offre un espace de rangement sécurisé pour vos accessoires et documents importants tout en roulant. Son design unique la distingue des autres, faisant d'elle un incontournable pour les motards qui apprécient autant l'esthétique que la praticité.</p>
<ul>
<li>👜 <strong>Rangement polyvalent :</strong> La sacoche offre un espace suffisant pour transporter en toute sécurité des objets essentiels comme des accessoires et des documents sans compromettre le confort.</li>
<li>🌧️ <strong>Résistance aux intempéries :</strong> Grâce à sa nature imperméable, vos affaires restent au sec même par mauvais temps.</li>
<li>💪 <strong>Matériau durable :</strong> Fabriquée en polyester 600D robuste et nylon, garantissant une utilisation longue durée.</li>
<li>👌 <strong>Facilité d'utilisation :</strong> La fermeture à boucle en plastique et les multiples options de fixation offrent commodité et flexibilité pour attacher la sacoche à votre jambe.</li>
<li>🎨 <strong>Design élégant :</strong> Complète l'esthétique du motard tout en offrant une utilité pratique.</li>
</ul>
<h3>Caractéristiques du produit :</h3>
<ul>
<li>
<strong>Système de fermeture :</strong> Boucle en plastique</li>
<li>
<strong>Options de fixation :</strong> 3 méthodes différentes</li>
<li>
<strong>Matière :</strong> Polyester 600D et nylon</li>
<li>
<strong>Taille :</strong> 21 cm x 4 cm x 29 cm</li>
<li><strong>Totalement imperméable : </strong></li>
</ul>
<h3>Ce qui est inclus : </h3>
<ul>
<li>Sacoche de jambe moto étanche</li>
</ul>",Accessoires de Moto,,Sacoche de jambe,Sacoche de jambe,true,Title,Default Title,,,,,,,,37425794-2392black,0.0,shopify,100,continue,manual,19.50,,true,false,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/product-image-1426787460.jpg?v=1748095558,1,"",false,,,,,,,,,,,,,,,kg,,,active
sac-de-cuisse-homme,Sacoche de jambe moto - krum,"<h2>Sacoche de jambe moto - Krum</h2>
<p>La <strong>Sacoche de jambe moto - Krum</strong> est une sacoche de cuisse élégante et pratique, conçue pour les motards masculins. Idéale pour les sorties à moto par tous les temps, cette sacoche offre commodité sans encombrement superflu. Son design original allie simplicité et style, en faisant un accessoire indispensable pour les motards qui apprécient à la fois le confort et la mode.</p>
<ul>
<li>🏍️ <strong>Commodité &amp; Praticité :</strong> Sa taille compacte garantit que la sacoche ne gêne pas pendant la conduite.</li>
<li>🌧️ <strong>Résistance aux intempéries :</strong> Les matériaux imperméables protègent le contenu contre la pluie et l'humidité.</li>
<li>🔧 <strong>Durabilité :</strong> Fabriquée en Nylon robuste et Polyester, assurant une longue durée de vie même avec une utilisation fréquente.</li>
<li>✨ <strong>Style &amp; Mode :</strong> Son design élégant rehausse le look du motard, ajoutant une touche de sophistication à leur tenue.</li>
</ul>
<h3>Caractéristiques du produit</h3>
<ul>
<li>
<strong>Système de fermeture :</strong> Boucle en plastique</li>
<li>
<strong>Imperméable :</strong> Oui</li>
<li>
<strong>Composition :</strong> Nylon, Polyester</li>
<li>
<strong>Dimensions :</strong> 15cm x 5cm x 25cm</li>
<li>
<strong>Poids :</strong> 0.2 kg</li>
</ul>
<h3>Cet article comprend:</h3>
<ul>
<li>Sacoche de jambe moto - Krum</li>
</ul>",Accessoires de Moto,,Sacoche de jambe,Sacoche de jambe,true,Title,Default Title,,,,,,,,43189123-black,0.0,shopify,100,continue,manual,19.50,,true,false,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/product-image-1676258265.jpg?v=1748095547,1,"",false,,,,,,,,,,,,,,,kg,,,active
sac-de-cuisse-homme,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/product-image-1676258260.jpg?v=1748095547,2,"",,,,,,,,,,,,,,,,,,,
sac-de-cuisse-homme,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/product-image-1676258263.jpg?v=1748095547,3,"",,,,,,,,,,,,,,,,,,,
sac-de-cuisse-homme,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/product-image-1676258268.jpg?v=1748095547,4,"",,,,,,,,,,,,,,,,,,,
sacoche-de-jambes,Sacoche de jambe moto - gunde,"<h2>Sacoche de jambe moto - Gunde</h2>
<p>La sacoche de jambe moto - Gunde est un accessoire polyvalent et élégant, spécialement conçu pour les motards. Cette sacoche pratique offre une fonctionnalité mains libres tout en étant sur la route.</p>
<p>Son design intemporel complète parfaitement tous les styles de motos, qu'ils soient vintage, sportifs ou décontractés. Elle permet aux motards de transporter leurs essentiels en toute sécurité attachés à leur cuisse, combinant praticité et style mieux que ses concurrents.</p>
<ul>
<li>👐 <strong>Praticité mains libres :</strong> Permet aux motards de garder les mains libres tout en ayant les objets essentiels facilement accessibles.</li>
<li>🎨 <strong>Compatibilité stylistique polyvalente :</strong> Le design intemporel convient à divers styles de motos – du vintage au sportif.</li>
<li>💪 <strong>Durabilité et protection :</strong> Fabriquée en Polyester 600D et Nylon de haute qualité, garantissant longévité et protection contre les éléments.</li>
<li>🔒 <strong>Fixation sécurisée :</strong> Trois points de fixation offrent des options d'attachement sécurisées, empêchant la sacoche de bouger pendant les trajets.</li>
<li>☔ <strong>Conception étanche :</strong> Matériau imperméable qui garde le contenu au sec par tous les temps.</li>
</ul>
<h3>Caractéristiques du produit :</h3>
<ul>
<li>
<strong>Matière :</strong> Polyester 600D, Nylon</li>
<li>
<strong>Dimensions :</strong> 21cm x 4cm x 29cm</li>
<!-- Ajouter le poids ici si disponible -->
<li>
<strong>Système de fermeture :</strong> Boucle en plastique</li>
<li>
<strong>Options de fixation :</strong> 3 points d'attache différents</li>
<li>
<strong>Résistance à l'eau :</strong>&gt; Oui, la sacoche est imperméable</li>
</ul>
<h3>Ce qui est inclus : </h3>
<ul>
<li>Sacoche de jambe moto - Gunde <luicross></luicross>
</li>
</ul>",Accessoires de Moto,,Sacoche de jambe,Sacoche de jambe,true,Title,Default Title,,,,,,,,37425794-2395black,0.0,shopify,100,continue,manual,9.99,,true,false,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/product-image-1426787458.jpg?v=1748095524,1,"",false,,,,,,,,,,,,,,,kg,,,active
sacoche-de-jambe-speciale-moto-pour-motard,Sacoche de jambe 3en1,"<h2>Sacoche de Jambe 3en1 - Spéciale Moto pour Motard</h2>
<p>Découvrez la <strong>Sacoche de Jambe Spéciale Moto pour Motard</strong>, un accessoire indispensable pour tous les passionnés de moto. Conçue avec élégance et fabriquée à partir de polyester de haute qualité, cette sacoche allie style et fonctionnalité. Elle est idéale tant pour les trajets urbains que pour les aventures longue distance, offrant une solution pratique et élégante pour ranger vos essentiels.</p>
<ul>
<li>👜 <strong>Design Élégant:</strong> Sublimez votre look avec cette sacoche moderne et raffinée.</li>
<li>💎 <strong>Haute Qualité:</strong> Fabriquée en polyester durable, assurant longévité et résistance.</li>
<li>📦 <strong>Rangement Pratique:</strong> Plusieurs compartiments intelligemment placés pour organiser vos essentiels.</li>
<li>👖 <strong>Ajustement Confortable:</strong> Sangle réglable pour un confort maximal pendant vos trajets.</li>
<li>🚀 <strong>Praticité en Route:</strong> Transportez facilement vos objets nécessaires sans sacrifier style ou confort.</li>
</ul>
<h3>Caractéristiques du Produit :</h3>
<ul>
<li>
<strong>Dimensions:</strong> 26.5 cm x 18 cm x 4 cm</li>
<li>
<strong>Matière:</strong> Polyester de haute qualité</li>
<li>
<strong>Poches Multiples:</strong> Pour une organisation optimale des clés, gadgets, portefeuilles, etc.</li>
<li>
<strong>Sangle Réglable:</strong> Compatible avec toutes les tailles pour un ajustement parfait</li>
</ul>
<h3>Ce qui est inclus : </h3>
<ul>
<li>Sacoche de Jambe Spéciale Moto pour Motard</li>
<li>Sangle réglable incluse</li>
</ul>",Accessoires de Moto,,Sacoche de jambe,Sacoche de jambe,true,Title,Default Title,,,,,,,,1005002018314487-Default Title,0.0,shopify,100,continue,manual,19.50,0.00,true,false,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/Sacoche-de-jambe-speciale-moto-pour-motard2.webp?v=1748095510,1,"",false,,,,,,,,,,,,,,,kg,,,active
sacoche-de-jambe-speciale-moto-pour-motard,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/Sacoche-de-jambe-speciale-moto-pour-motard-dos.jpg?v=1748095510,2,"",,,,,,,,,,,,,,,,,,,
sacoche-de-jambe-speciale-moto-pour-motard,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/Sacoche-de-jambe-speciale-moto-pour-motard3.jpg?v=1748095510,3,"",,,,,,,,,,,,,,,,,,,
sacoche-de-jambe-speciale-moto-pour-motard,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/Sacoche-de-jambe-speciale-moto-pour-motard-details.jpg?v=1748095510,4,"",,,,,,,,,,,,,,,,,,,
sacoche-de-jambe-speciale-moto-pour-motard,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/Sacoche-de-jambe-speciale-moto-pour-motard1.png?v=1748095510,5,"",,,,,,,,,,,,,,,,,,,
sacoche-de-jambe-carbone-pour-motard,Sacoche de jambe carbone pour motard,"<h2>Sacoche de jambe carbone pour motard</h2>
<p>La <strong>Sacoche de jambe carbone noir pour motard</strong> est l'accessoire ultime pour les passionnés de moto qui recherchent à la fois style et fonctionnalité. Fabriquée en fibre de carbone de haute qualité, elle allie légèreté et durabilité.</p>
<p>La texture élégante du carbone ajoute une touche de sophistication à votre équipement, tandis que son design ergonomique assure un ajustement confortable qui épouse parfaitement votre jambe sans entraver vos mouvements.</p>
<ul>
<li>✨ <strong>Style et Sophistication:</strong> Le matériau en fibre de carbone de haute qualité apporte une apparence élégante et sophistiquée.</li>
<li>👌 <strong>Confort et Ergonomie:</strong> Design ergonomique garantissant un ajustement confortable qui n'entrave pas les mouvements.</li>
<li>💪 <strong>Durabilité:</strong> Conçue avec des matériaux robustes (EVA, PU, Polyester) assurant une utilisation durable.</li>
<li>🔒 <strong>Praticité:</strong> Multiples compartiments avec poches zippées sécurisées pour le rangement sûr des objets de valeur.</li>
<li>🛠️ <strong>Commodité:</strong> Espace suffisant pour transporter des essentiels comme téléphone, papiers, outils, idéale pour les balades courtes ou les longs voyages sur route.</li>
</ul>
<h3>Caractéristiques du produit :</h3>
<ul>
<li>
<strong>Système de fixation :</strong> Sangles et mousquetons</li>
<li>
<strong>Système de fermeture :</strong> Fermeture éclair</li>
<li>
<strong>Matières :</strong> EVA + PU + Polyester</li>
<li>
<strong>Taille :</strong> 16cm x 5cm x 21cm</li>
<li>
<strong>Poid :</strong> 0.3kg</li>
</ul>
<h3>Ce qui est inclus : </h3>
<ul>
<li>Sacoche de jambe carbone pour motard</li>
</ul>",Accessoires de Moto,,Sacoche de jambe,Sacoche de jambe,true,Title,Default Title,,,,,,,,1005006699311394-A-CHINA,0.0,shopify,100,continue,manual,19.50,0.00,true,false,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/Sacoche-de-jambe-carbone-pour-motard-1.webp?v=1748095489,1,"",false,,,,,,,,,,,,,,,kg,,,active
sacoche-de-jambe-carbone-pour-motard,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/Sacoche-de-jambe-carbone-pour-motard-2.webp?v=1748095489,2,"",,,,,,,,,,,,,,,,,,,
sacoche-de-jambe-carbone-pour-motard,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/Sacoche-de-jambe-carbone-pour-motard-dos.webp?v=1748095489,3,"",,,,,,,,,,,,,,,,,,,
sacoche-de-jambe-carbone-pour-motard,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/Sacoche-de-jambe-carbone-pour-motard-polyvalente.webp?v=1748095489,4,"",,,,,,,,,,,,,,,,,,,
sacoche-de-jambe-carbone-pour-motard,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/Sacoche-de-jambe-carbone-pour-motard-capacite.webp?v=1748095489,5,"",,,,,,,,,,,,,,,,,,,
sacoche-de-jambe-carbone-pour-motard,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/Sacoche-de-jambe-carbone-pour-motard-mesure.jpg?v=1748095489,6,"",,,,,,,,,,,,,,,,,,,
sacoche-de-jambe-carbone-pour-motard,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/Sacoche-de-jambe-carbone-pour-motard.webp?v=1748095489,7,"",,,,,,,,,,,,,,,,,,,
sacoche-de-jambe-moto-tissu-et-carbone,Sacoche de jambe moto tissu et carbone,"<h2>Sacoche de Jambe Moto Tissu et Carbone</h2>
<p>Conçue pour les motards exigeants, cette sacoche de jambe allie tissu et carbone pour offrir un confort inégalé et un style unique. Son matériau extensible assure un ajustement parfait, permettant une liberté de mouvement optimale.</p>
<p>Le tissu de haute qualité garantit une durabilité exceptionnelle, tandis que le carbone ajoute une touche de sophistication. Parfaite pour les longues randonnées comme pour les trajets rapides en ville, cette sacoche répond aux besoins des bikers les plus exigeants.</p>
<ul>
<li>💪 <strong>Confort &amp; Ajustement :</strong> Le matériau extensible s'adapte parfaitement à la jambe du pilote, assurant un confort maximal et une liberté de mouvement totale.</li>
<li>🏍️ <strong>Durabilité &amp; Style :</strong> Fabriquée en tissu de haute qualité avec des éléments en carbone, elle combine durabilité et élégance.</li>
<li>👜 <strong>Polyvalence &amp; Capacité de Rangement :</strong> Son design intelligent la rend adaptée à tous types de voyages, offrant une capacité de rangement surprenante dans une forme légère et compacte.</li>
<li>🌧️ <strong>Étanchéité :</strong> Assure que vos affaires restent au sec quelles que soient les conditions météorologiques.</li>
</ul>
<h3>Caractéristiques du produit :</h3>
<ul>
<li>
<strong>Type de Fixation :</strong> Sangles et mousquetons</li>
<li>
<strong>Type de Fermeture :</strong> Fermeture éclair</li>
<li>
<strong>Matières Utilisées :</strong> EVA + PU + Polyester</li>
<li>
<strong>Dimensions :</strong> 14.5cm x 8cm x 20cm</li>
<li>
<strong>Poids :</strong> 0.3kg</li>
</ul>
<h3>Ce qui est inclus : </h3>
<ul>
<li>Sacoche de jambe moto tissu et carbone</li>
</ul>",Accessoires de Moto,,Sacoche de jambe,Sacoche de jambe,true,Title,Default Title,,,,,,,,1005006699311394-C-CHINA,0.0,shopify,100,continue,manual,19.50,0.00,true,false,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/Sacoche-de-jambe-moto-tissu-et-carbone-1.jpg?v=1748095462,1,"",false,,,,,,,,,,,,,,,kg,,,active
sacoche-de-jambe-moto-tissu-et-carbone,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/Sacoche-de-jambe-moto-tissu-et-carbone-dos.jpg?v=1748095462,2,"",,,,,,,,,,,,,,,,,,,
sacoche-de-jambe-moto-tissu-et-carbone,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/2581/5423/files/Sacoche-de-jambe-moto-tissu-et-carbone-2.jpg?v=1748095462,3,"",,,,,,,,,,,,,,,,,,,
